feature,mean,scale
Coef_111,0.0019049627118644069,0.0030358984745478788
Coef_112,-0.007073081355932204,0.0032047475979026128
Coef_113,-0.0060514338983050841,0.0034704844230130654
Coef_114,0.0022087016949152542,0.0052583881140965336
Coef_115,-0.0022543694915254237,0.0023006464137505203
Coef_116,-0.0024591593220338981,0.0036274734053911239
Coef_117,-0.002038705084745763,0.0034434803301618315
Coef_118,0.0023263322033898306,0.0037685849007349811
Coef_119,0.0054786915254237279,0.0033390511343381361
Coef_120,-0.0059745830508474576,0.004828342039095033
Coef_121,0.0012918101694915254,0.0034763968992697764
Coef_122,-0.0004972949152542371,0.0038852069077997408
Coef_123,0.0054294305084745757,0.0043343245333529378
Coef_124,0.0065535525423728817,0.0041563425369581164
Coef_125,0.002905264406779661,0.0043601434478720141
Coef_126,0.011039498305084746,0.0045288122054651381
Coef_127,0.012072261016949151,0.0037839585679199182
Coef_128,0.00043374915254237281,0.004091195884773061
Coef_129,-0.0034103762711864402,0.00499730531021517
Coef_130,-0.0044672711864406781,0.0045116752250829633
Coef_131,0.00051052881355932202,0.0048300797422989187
Coef_132,-0.0085106474576271199,0.0056297445187948195
Coef_133,-0.002667071186440678,0.0054604966699988095
Coef_134,0.0044763559322033896,0.004588294528111954
Coef_135,0.0023731220338983052,0.0059993286244737218
Coef_136,-0.0081454372881355937,0.0072413843532263891
Coef_137,-0.0042457661016949153,0.0052247300885149995
Coef_138,0.00067129491525423721,0.0052904029410931154
Coef_139,-0.01628289152542373,0.0061684927974038437
Coef_140,0.0040771118644067801,0.0054726082708148804
Coef_141,-0.0051028372881355933,0.0051424691814340928
Coef_142,0.0018596711864406774,0.0070515865951451514
Coef_143,0.0024853796610169493,0.0071563927234179741
Coef_144,0.0014623288135593218,0.0048759169578672309
Coef_145,0.0013295627118644067,0.0078713411401343993
Coef_146,0.0038287525423728809,0.0076320197577595741
Coef_147,-0.0018970169491525424,0.0053650022133141066
Coef_148,0.0008875661016949153,0.0017843829493797978
Coef_149,-0.00061085423728813573,0.0021347620934667132
Coef_150,-0.0044034813559322037,0.0027156734780681767
Coef_151,0.00019069152542372874,0.0035925213057074663
Coef_152,-0.0018690474576271187,0.0027167643362582487
Coef_153,0.0007402169491525424,0.0040353948254168211
Coef_154,-0.00082329152542372881,0.002115554030835849
Coef_155,-0.0021977186440677965,0.0026166070070443165
Coef_156,-0.0053231694915254228,0.0027389960139607653
Coef_157,-0.0014579084745762712,0.0025646815287995251
Coef_158,0.00037918983050847454,0.0029535196397297691
Coef_159,0.0080091186440677965,0.0034418543803819029
Coef_160,0.00086050847457627125,0.0026180384918567251
Coef_161,-0.0033322813559322037,0.0027203832703845228
Coef_162,0.0010097864406779661,0.0036669600181528294
Coef_163,-0.0011193966101694915,0.0034636545912440715
Coef_164,0.001196579661016949,0.0031842642892814508
Coef_165,-0.0029244101694915251,0.0042394473797888179
Coef_166,0.0022834949152542375,0.0031425577209711138
Coef_167,0.0079325661016949149,0.0026422801378707932
Coef_168,0.00040004406779661018,0.0038367172825910178
Coef_169,0.00080935593220338978,0.0032852603073229357
Coef_170,0.0028605186440677968,0.0030319852352215623
Coef_171,-0.0055158711864406774,0.0039479836394424655
Coef_172,0.0029899288135593217,0.0035888111914412339
Coef_173,-0.0016366881355932203,0.0032620664248858744
Coef_174,0.0058831288135593228,0.0046587032338082238
Coef_175,0.0028302305084745762,0.0035916504955882142
Coef_176,-0.0024112949152542374,0.0044861206605286046
Coef_177,0.0073824644067796603,0.0048053032283644423
Coef_178,-0.0033483186440677968,0.0041663346375471668
Coef_179,-0.0068787796610169493,0.0039778790408099562
Coef_180,-0.0027594644067796608,0.0044633363630149012
Coef_181,0.0077236711864406777,0.0050422764609678828
